,date,top_50_trends
33,2019-02-03,"['thisweek', 'werestillhere', 'spiritchat', 'meetthepress', 'awfulcereal', 'menhavenever', 'patriotsvsrams', 'thedaythemusicdied', 'pepsimorethanok', 'hacklearning', 'weirdbiggamerituals', 'shakespearesunday', 'oddfamilymottos', 'manutd', 'mciars', 'puppybowl', 'facethenation', 'amjoy', 'stillhere', 'superbowlllll', '2319day', 'ifmypetranforpresident', 'superbowl2019', 'sundaymotivation', 'monstersinc', 'sbllll', 'good sunday', 'mendy', 'johnny evans', 'the day the music died', 'ritchie valens', 'serve the lord', 'go pats', 'we got a 2319', 'super sunday', 'go rams', 'ashley young', 'we have a 2319', 'buddy holly', 'mike dean', 'barron', 'rashford', 'de gea', 'happy 2319', 'pogba', 'janetjacksonappreciationday', 'sundaythoughts', 'leimun', 'sundaymorning', 'superbowlsunday']"
34,2019-02-04,"['4feb', 'schoolcounselors', 'britvidlittlemix', 'mondayblogs', 'wasnow', 'nationalhomemadesoupday', 'truckday', 'firsttake', 'superbowlchamps', 'nocitylimits', 'nationalschoolcounselingweek', 'apexlegends', 'musicmonday', 'nhpc19', 'executivetime', 'ripkristoff', 'seattlesnow', 'arsd', 'becauseilostabet', 'iamandiwill', 'isinmyfuture', 'nscw19', 'demilovato', 'whydontweoutnow', 'tcea', 'mondaymood', 'mondaythoughts', 'motivationmonday', 'mailschmovies', 'yourpersonalityin3words', 'digital first media', 'pheonix copley', 'dan mallory', 'today is world cancer day', 'julie adams', ""the band's visit"", 'the young & the restless', 'happy chinese new year', 'bill gross', 'democracy dies in darkness', 'rosa parks', 'neil winters', 'kristoffstjohn', 'young and the restless', 'armyselcaday', 'liam neeson', 'mondaymorning', 'kristoff st. john', 'mondaymotivaton', 'worldcancerday']"
35,2019-02-05,"['littlevoiceinmyheadsaid', 'dtech2019', 'tuesdaytip', 'boycottsotu', 'tiptuesday', 'bookbirthday', 'knightcomm', 'blackpinkongma', 'worldnutelladay', 'weatherpersonsday', 'millennialcommandments', 'txedtuesday', 'morphexjeffreestar', '4ascreatetech', 'ifiwokeupinparis', 'triviatuesday', 'paradeday', 'traveltuesday', 'mylifeinpaintcolors', 'saferinternetday', 'unpopularluckycharms', 'tuesdaymorning', 'stateoftheunion', 'chinesenewyear', 'lunarnewyear', 'tuesdaymotivation', 'misheardlyrics', 'infinity mirrors', 'joe ricketts', 'sunn o', 'the state of the union', 'the rise of the robot reporter', 'happy birthday trayvon', 'happy 85th', 'jess hilarious', 'andy cohen', 'george zimmerman', 'joshua trump', 'neomi rao', 'hank aaron', 'year of the pig', 'happy new year', 'happy chinese new year', 'trayvon martin', 'patriotsparade', 'happy lunar new year', 'nationalweatherpersonday', 'tuesdaythoughts', 'sotu', 'yearofthepig']"
36,2019-02-06,"['edu151', 'neversocialist', 'mcfc', 'barbiana', 'myhairmycrown', 'askdurk', 'futureofdiplomacy', 'dovepartner', 'gspd2019', 'nationalsigningday2019', 'copadelrey', 'prettyboychallenge', 'pelosiclap', 'leadherforward', 'halamadrid', 'elclásico', 'nationalwomeninsportsday', 'evemci', 'thelegomovie2', 'thingsiknowillneverdo', 'presidential harassment', 'jalen adams', 'bob massi', ""henry to'oto'o"", 'vanessa tyson', 'vinicius', 'jeremy pruitt', 'marcelo', 'ramos', 'blockiana', 'geary and parker', 'barca', 'everton', 'matt bryant', 'bob marley', 'bale', 'real madrid', 'jeffrey epstein', 'bob stoops', 'jason whitlock', 'malcom', 'ryan anderson', 'messi', 'tyler johnson', 'millenniallatenessexcuses', 'wayne ellington', 'iwillneverletgo', 'ngwsd', 'makeanewfriendin4words', 'bustdownbarbiana']"
37,2019-02-07,"['anotetoafriendortweep', '4contsfigure', 'orioles', 'thingsidteachspacealiens', 'thankunexttonight', 'wishididntsaythatoutloud', 'ripfrankrobinson', 'whatsthestateofyourunion', 'goingbad', 'beasley', 'bob stoops', 'marlins', 'disabled list', 'wesley matthews', 'richmond-san rafael bridge', 'woody allen', 'john paxson', 'whitaker', 'hunter pence', 'the east', 'jamal khashoggi', 'jonathan simmons', 'nfl combine', 'drip or drown 2', 'raptors', 'mirotic', 'injured list', 'michelle rodriguez', 'mike muscala', 'markelle', 'enes kanter', 'phillies', 'legarda', 'elton brand', 'mr. pecker', '4cc2019', 'marc gasol', 'smashsummit', 'realmuto', 'spn300', 'melo', 'nbatradedeadline', 'green new deal', 'going bad', 'wells fargo', 'national enquirer', 'zubac', 'fultz', 'greennewdeal', 'frank robinson']"
38,2019-02-08,"['funfactfriday', 'feltlikeafoolwhen', 'bll2', 'maxonboxing', 'armybehindbts', 'wfystreamingparty', 'newmusicfriday', 'avfc', 'archiveshashtagparty', 'nighttoshine', 'veep', 'archivesatthemovies', 'housejudiciarycommittee', 'whitakertestimony', 'theloveofmylifeis', 'seattlesnowmageddon', 'artvsartist', 'snowpocalypse', 'flashbackfriday', 'snowmageddon', 'wasnow', 'biglittlelies', 'uf23', 'john williams', 'julia louis-dreyfus', 'wicked', 'reese witherspoon', 'stephen a. smith', 'klobuchar', 'chad michael murray', 'danai gurira', 'michonne', ""child's play"", 'warner wolf', 'haskins', 'big mouth', 'meryl streep', 'duke university', 'david williams', 'the trench', 'matt whitaker', 'meredith watson', 'sean penn', 'igottwitterjailedfor', 'lovemeansnever', 'snowmaggedon2019', 'whitakerhearing', 'justin fields', 'seattlesnowpocalypse', 'candace owens']"
39,2019-02-09,"['itsnoteverydaythat', 'blackharriesmatter', 'rocnationbrunch', 'youcancountonmeto', 'iahswr', 'forrestgumpyelpreviews', 'sasatuta', 'warren2020', 'lucasoil200', 'millrosegames', 'caturday', 'grammysaskher', 'mubb', 'seattlesnowmageddon2019', 'btsinamerica', 'arca', 'herecomesblackpink', 'ialwayscomeupshort', 'eric caudell', 'kyle alexander', 'jermaine samuels', 'mississippi state', 'lamonte turner', 'dickie v', 'ty jerome', 'theo john', 'luke maye', 'fernando clavijo', 'prince philip', 'gafford', 'charles matthews', 'jordan bone', 'phil booth', 'patrice bergeron', 'giorgi', 'ufc 234', 'jordan bowden', 'well defined', 'coby white', 'robert whittaker', 'ryan mcmahon', 'villanova', 'alex abrines', 'marquette', 'artvsartist2019', 'markus howard', 'smackvol4', 'scoobydooandthecaseof', 'ufc234', 'nationalpizzaday']"
40,2019-02-10,"['fakeromancefacts', 'sundaythoughts', 'eebaftas', 'nbaonabc', 'clash', 'daytona500', 'endabaddatein5words', 'eredcarpet', 'mustbeafluke', 'stlvsnsh', 'sundayfunday', 'stlblues', 'amyforamerica', 'forgeon', 'layzhanggrammys', 'klobuchar2020', 'mciche', 'advanceautopartsclash', 'eshawn', 'bafta', 'grammy2019', 'theclash', 'lalvsphi', 'man city', 'john moore', 'javale', 'hubie brown', 'sarri', 'the clash', 'tj mcconnell', 'nick novak', 'mcgee', 'tori kelly', 'ter stegen', 'jj redick', 'paul menard', 'birmingham iron', 'luis perez', 'trent richardson', 'chelsea', 'christian hackenberg', 'rainbowlgbtq', 'amy klobuchar', 'advanceautoclash', 'jimmie johnson', 'kuzma', 'nascar', 'ben simmons', 'grammys', 'tearitupbts']"
41,2019-02-11,"['denverteacherstrike', '211day', 'deadlinewh', 'nationalinventorsday', 'motivationmonday', 'thefirsttimeitriedit', 'musicmonday', 'mondaymood', 'rejectedboxofthemonthclubs', 'betiscancelledparty', 'mondaythoughts', 'nufc', 'dubravka', 'final fantasy viii', 'what bet', 'amy sedaris', 'maurice washington', 'michelle carter', 'kevin reilly', 'nicki and cardi', 'lanny davis', 'toys r us', 'afc north', 'young money', 'player of the week', 'aaron ramsey', 'ray rice', 'miggy', 'eero', 'jeremy lin', 'howard the duck', 'dk metcalf', 'eric reid', 'duke johnson', 'john dorsey', 'miguel almiron', 'rep. omar', 'nick chubb', 'ilhan omar', 'aipac', 'newcastle', 'signsyouaresingle', 'doubleornothing', 'wolnew', 'israel', 'womeninstem', 'kyler murray', 'browns', 'womeninscience', 'kareem hunt']"
42,2019-02-12,"['traveltuesday', 'timelessspringday', 'mpatuo', 'dumbblonde', 'deniedcandyheartsayings', 'isleptinandthen', 'manutdpsg', 'betterthaniloveyou', 'psgmu', 'elchapo', 'paidleave', 'casots', 'tmobiletuesdays', 'lyndon larouche', 'rapper 21 savage', 'lingard', 'blizzard', 'gavin newsom', 'activision', 'state of the state', 'mata', 'luke shaw', 'steve nash', 'martial', 'abraham lincoln', 'lukaku', 'matic', 'pedro morales', 'rashford', 'familyact', 'esquire', 'alexis sanchez', 'dani alves', 'neymar', 'tuesdaythoughts', 'steelers', 'de gea', 'old trafford', 'kimpembe', 'mufc', 'antonio brown', 'ashley young', 'championsleague', 'mbappe', 'man u', 'pogba', 'el chapo', 'united', 'munpsg', 'di maria']"
43,2019-02-13,"['worldradioday', 'allihaveinthisworldis', 'totdor', 'marsrover', 'iammetc', 'valentineaspecies', 'coldinla', 'wednesdaythoughts', 'sofargone', 'unpopularrolluptherimprizes', 'ajarma', 'foundinmygenepool', 'wednesdaywisdom', 'nationalcheddarday', 'totbvb', ""tomorrow is valentine's day"", 'super jan', 'case keenum', 'vinicius jr', 'frozen ii', 'el var', 'jacoby ellsbury', 'navas', 'pulisic', 'breaking bad', 'fema', 'jason lee', 'john elway', 'julia keleher', 'elsa', 'vertonghen', 'broncos', 'benzema', 'courtois', 'so far gone', 'elliott abrams', 'tottenham', 'brock long', 'frozen2', 'nintendodirect', 'dortmund', 'joe flacco', 'opportunity', 'thanksoppy', 'real madrid', 'frozen 2', 'galentinesday', 'coys', 'ajax', 'steve harvey']"
44,2019-02-14,"['nce19', 'unhappyvalentinesdayin5words', 'singleawarenessday', 'pulwama', 'bemyvalentine', 'parklandschoolshooting', 'freeticketfebruary', 'valantines', 'academicvalentine', 'twchats', 'museummatch', 'sciencevalentines', 'psychthemovie2', 'mpatuo', 'malche', 'europaleague', 'kisspitch', 'valentineyourbook', 'kombatkast', 'itmighthelp', 'coldinqa', 'senate gop', 'dem president', ""happy valentine's day everyone"", 'diego lainez', '25th amendment', 'president harris', 'all-academic', 'giroud', 'travis kauffman', 'macarthur', 'andrew mccabe', 'my valentine', 'emery', 'scottie pippen', 'long island city', 'bate', 'democratic president', 'mcconnell', 'jimmy uso', 'iffishcouldtalk', 'william barr', 'valentines2019', 'happy valentines', 'team snapchat', 'amazonhq2', 'valentineday', 'kenny g', 'happyvalentinesday2019', 'national emergency']"
45,2019-02-15,"['25thamendmentnow', 'theumbrellaacademy', 'toasttofarmers', 'changealetterruinabandsong', 'nationalemergencyday', 'fursuitfriday', 'longshot', 'friyay', 'fakepresident', 'coderedlive', 'fcafcb', 'newmusicfriday', 'nationalcaregiversday', 'fridayreads', 'ericreid', 'presidentsday', 'fakeemergency', 'feellikearockstarwhen', 'nationalemergencydeclaration', 'lifelessonsfromcats', 'flashbackfriday', 'activeshooter', 'trumpfakeemergency', 'myhappyhourin5wordsorless', 'kane county', 'nathan peterman', 'andy macphail', 'nobel peace prize', 'detective pikachu', 'lickitung', 'bill weld', 'sergio goyri', 'kap and reid', 'danny ferry', 'glover quin', 'rose garden', 'addison russell', 'te charles clay', 'henry pratt', 'sarah sanders', 'comicsdna', 'dell demps', 'eric reid', 'fridayfeeling', 'ann coulter', 'fakenationalemergency', 'kaep', 'askmeek', 'faketrumpemergency', 'aurora']"
46,2019-02-16,"['seningibisiyok', 'kstategameday', 'toyfair2019', 'screenshotsaturday', 'pearlygates3', 'saturdayvibes', 'coldinlamusicvideo', 'trumpsnotestoself', 'slvsbhm', 'saturdaymotivation', 'xfinityseries', '2020electionsongs', 'pokemongocommunityday', 'saturdaythoughts', 'saturdaymorning', 'coldinlavideo', 'detvsphi', 'thingsyouwishyoucouldforget', 'pcbb', 'ifkidsweresuperheroes', 'nolan patrick', 'romeo langford', 'ross chastain', 'lee radziwill', 'stallions', 'senior day', 'wake forest', 'teske', 'luis perez', 'ken nordine', 'alcides escobar', 'earnhardt', 'wings of desire', 'pat spencer', 'cc sabathia', 'austin allen', 'archie miller', 'jordan murphy', 'piatek', 'stage 2', 'calvin klein', 'bruno ganz', 'sam bass', 'mantha', 'dayton6th', 'trent richardson', 'nascarracingexp300', 'askab', 'caturday', 'whoireallyamin4words']"
47,2019-02-17,"['pumas', 'cartocan', '제이홉_태어나줘서_감사합니다', 'lightofhopeday', '제이홉_널_만난건_행운이자_행복', 'rivalryseries', 'sundaymotivation', 'eliminationchamber', 'hdia', 'wwechamber', 'nyrvspit', 'imtornbetween', 'randomactsofkindnessday', 'jhopeoursunshine', 'fakehoroscopefacts', 'happybirthdayjhope', 'sundaythoughts', 'sundaymorning', 'hockeydayinamerica', 'jussiesmolletthoax', 'daytonaday', 'letsgopens', 'sundayfunday', 'buschcontest', 'my_hope_jhope', 'kenny goins', 'don cheadle', 'william byron', 'anthony weiner', 'megan gustafson', 'letang', 'green flag', 'saturday night live', 'matt dibenedetto', 'stephen miller', 'matt mcquaid', 'jd gibbs', 'corey lajoie', 'jj watt', 'nick ward', 'bob welborn', 'cale yarborough', 'geno', 'malkin', 'nascar', 'ourpieceofpeace', 'car2can', 'yeshomo', 'sunshinehobiday', 'daytona500']"
48,2019-02-18,"['onthinicebecause', 'punisher', 'catchtraining', 'jackask', 'arianastysisoverparty', 'tuesdayselfie', 'notmypresidentday', 'insteadofselfiestake', 'eweek2019', 'disabledpeoplearehot', 'presidentschmovies', 'mondaymood', 'motivationmonday', 'nc09', 'mondaymorning', 'facup', 'musicmonday', 'retailcommandments', 'asklauren', 'wwehof', 'mondaythoughts', 'happypresidentsdayobama', 'chemun', 'aaron sorkin', 'kayle', 'marvel netflix', 'lara logan', 'd-generation x', 'lisa britt', 'audre lorde', 'ashley young', 'george mendonsa', 'lil xan', 'james dolan', 'wwe hall of fame', 'tom ricketts', 'malia obama', 'chyna', 'the newsroom', 'george washington', 'toni morrison', 'bruce bochy', 'gettingolderin5words', 'the punisher', 'jessica jones', 'happy presidents', 'visiblewomen', 'nationaldrinkwineday', 'mondaymotivation', 'presidentsday']"
49,2019-02-19,"['love_yourself', 'clickbaitthatworksonme', 'joshuamiller', 'tiptuesday', 'ibs2019', 'copypastecris', 'speakyourselftour', 'ripkarllagerfeld', 'pieceofyourlovechallenge', 'yourselfhelpbooktitle', 'traveltuesday', 'tuesdaymotivation', 'imtheradicalleft', 'rap or go to the league', 'justice thomas', 'petco park', 'the dirt', 'mike trout', 'hosmer', 'office space', 'clarence thomas', 'trevor bauer', 'kenny williams', 'investigations encircling him', '$300 million', 'rick hahn', 'yankee', 'pressure and humiliation', ""inside trump's two-year war"", 'jerry reinsdorf', 'whitaker', 'chanel', 'nl west', 'sanders', 'phillies', 'bryce', 'improveamoviewithoneword', 'whitesox', 'imatthatagewhere', 'don newcombe', 'tuesdaythoughts', 'speak_yourself', 'karl lagerfeld', 'manny', 'white sox', 'harper', 'bernie', 'john wayne', 'padres', 'machado']"
50,2019-02-20,"['diainternacionaldelgato', 'wiveng', 'brits2019', 'worlddayofsocialjustice', 'armytranslatorappreciationday', 'muellerreport', 'iknowimlazybecause', 'littlemixatthebrits', 'greatmemoriesofpets', 'galaxyunpacked', 'onedayoneku', 'everygreat80smoviehas', 'rihannaappreciationday', 'wellnesswednesday', 'acmawards', 'fcmostinnovative', 'socialjusticeday', 'beonwjz', 'freeticketfebruary', 'wallpaperwednesday', 'funkotwitterlive', 'datafamsweepstakes', 'imrichbecause', 'uncvsduke', '1linewed', 'samsungunpacked', 'wednesdaythoughts', 'wednesdaymotivation', 'nationalpetday', 'happybirthdayrihanna', 'unpacked2019', 'failedboardgames', 'samsungevent', 'jed lowrie', 'crazy bernie', 'kevin colbert', 'shea butter baby', 'duke vs unc', 'john harris', 'enemy of the people', 'wr jaelen strong', 'sidney poitier', ""le'veon bell"", 'kurt cobain', 'galaxy fold', 'snowday', 'wednesdaywisdom', 'nationalloveyourpetday', 'admitmoviesyouveneverseen', 'loveyourpetday']"
51,2019-02-21,"['positiveforniall', 'thehauntingofhillhouse', 'iblowmyhornwhen', 'motherlanguageday', 'epwchat', 'thursdaymorning', 'arsbat', 'naeh2019', 'girlday2019', 'aliensareprobablythinking', 'feelsomething', 'acedit', 'oaklandteachersstrike', 'happylifehappy', 'coyg', 'thetwilightzone', 'travisalums', 'pbpitch', 'la cabrera', 'nipsey and lauren', 'paper mario', 'central park 5', 'hill house', 'the turn of the screw', 'nina simone', 'cbs all access', 'wind waker', 'double dash', 'davy', 'chicago police', 'league play', 'the shop', 'amanda seales', 'christopher hasson', 'epcot', 'eddie johnson', 'lauren london', 'thursdaymotivation', 'carl hagelin', 'jim boeheim', 'makemecringein4words', 'chicago pd', 'rip peter', 'armypedia', 'rippetertork', 'smollett', 'thursdaythoughts', 'monkees', 'jussie', 'peter tork']"
52,2019-02-22,"['miracleonice', 'aquademyawards', 'andtheniwenttobed', 'spagate', 'presidenttrumpsuggestionbox', 'gotexanday', 'fridayreads', 'freekraft', 'perksofhavingchildren', 'nihchat', 'watermarkconf', 'flashbackfriday', 'fridaymotivation', 'deflategate', 'fridaythoughts', 'bobkraft', 'aunt alma', 'dan snyder', 'kraft heinz', 'jerry richardson', 'ervin santana', 'mingfu lu', 'human trafficking', 'daniel young', '6 super bowl', 'happy ending', 'ottawa', 'jim irsay', 'dick palmer', 'twins', 'prostitution', 'krafts', 'orchids of asia', 'the patriot way', 'panarin', 'goodell', 'marwin', 'jerry jones', 'venezuelaaidlive', 'steve irwin', 'duchene', '1sidedlove', 'fridayfeeling', 'mr. kraft', 'kraft', 'jupiter', 'nationalmargaritaday', 'bob kraft', 'patriots', 'robert kraft']"
53,2019-02-23,"['d10s', 'thekitchen', 'difi', 'ecet2lou', 'forçabarça', 'bouwol', 'hungoverbooks', 'newhud', 'saturdayvibes', 'gc2019', 'wiad19', '23favalanchahumanitaria', 'nufc', 'igavebirthto', '23feb', 'saturdaymotivation', 'iwo jima', 'charade', 'coutinho', 'huddersfield', 'lovejoy', 'kyle alexander', 'will wade', 'miggy', 'simón bolívar', 'funny face', 'spurs', 'prazeres', 'ureña', 'skylar mays', 'mike dean', 'newcastle', 'naurdiev', 'burnley', 'battle of midway', 'almiron', 'valverde', 'two for the road', 'naz reid', 'singin', 'tremont waters', 'ufcprague', 'diannefeinstein', 'saturdaythoughts', 'sevilla', 'india love', 'itsnotaroadtripwithout', 'saturdaymorning', 'stanley donen', 'messi']"
54,2019-02-24,"['labanpilipinas', 'holdthedate', 'ggmu', 'arssou', '4thofjuly', 'petsshouldgetoscarsfor', 'idontunderstandpeoplewho', '5wordpetownertips', 'ynwa', 'twinpeaksday', 'munlfc', 'carabaocupfinal', 'sundaymotivation', 'indvaus', 'ionlytalktomyself', 'chemci', 'amjoy', 'lgbtqoftwitter', 'umesh yadav', 'oscar sunday', 'origi', 'man utd', 'tony hawk', 'salute to america', 'mo salah', 'sturridge', 'firmino', 'lincoln memorial', 'smalling', 'lil b', 'sanchez', 'klopp', 'milner', 'old trafford', 'lukaku', 'rashford', 'luke shaw', 'lingard', 'ja rule', 'oscars2019', 'fourth of july', 'sundaythoughts', 'mufc', 'united', 'hold the date', 'independence day', 'sundaymorning', 'liverpool', 'munliv', '4th of july']"
55,2019-02-25,"['oscarawards', 'tuesdayselfie', 'tomorrow_x_together', 'safestreetssummit', 'bbcan7', 'nedawareness', 'tradedeadlineday', 'oilmoneymitch', 'whenicleanedmyhouse', 'museumsadvocacy2019', 'tradecentre', 'mondayinspiration', 'grupodelima', 'happybirthdaygeorge', 'questionsforbernie', 'readacrossamerica', 'rawreigns', 'ladygagabradleycooper', 'afilmthatdidntgotooscars', 'imofficiallyannouncing', 'mentoringmonday', 'musicmonday', 'fairytaleschmovies', 'ice19', 'motivationmonday', 'nhltradedeadline', 'good monday', 'senator reid', 'andrew berry', 'last chance u', 'happy 70th', 'opec', 'weal', 'bud black', 'george harrison', 'traditional plan', 'grupo de lima', 'kinkaid', 'winnipeg', 'pam bondi', 'lemieux', 'alva johnson', 'aaron hicks', 'hayes', 'mondaymood', 'mondaymorning', 'mondaythoughts', 'harry reid', '2019oscarsin5words', 'mondaymotivation']"
